,Customer_ID,Name,Surname,Gender,Age,Region,Job_Classification,Date_Joined,Balance
348,200000349,Cameron,Duncan,Male,55,Scotland,Blue Collar,2015-05-02,60036.51
349,200000350,Isaac,Kelly,Male,61,Scotland,Blue Collar,2015-05-02,31920.69
350,300000351,Nicholas,James,Male,38,Wales,Blue Collar,2015-05-02,48457.2
351,200000352,Piers,Harris,Male,51,Scotland,White Collar,2015-05-03,90573.15
352,200000353,Gordon,Ellison,Male,58,Scotland,Blue Collar,2015-05-03,6416.8
353,200000354,Ian,Kerr,Male,42,Scotland,Other,2015-05-03,13414.22
354,200000355,Sebastian,Welch,Male,46,Scotland,Blue Collar,2015-05-03,10950.36
355,200000356,Richard,Hamilton,Male,42,Scotland,Blue Collar,2015-05-03,17740.51
356,300000357,Mary,Reid,Female,27,Wales,Other,2015-05-03,18106.22
357,300000358,Simon,Morrison,Male,28,Wales,Blue Collar,2015-05-03,6729.3
358,400000359,Gabrielle,MacDonald,Female,17,Northern Ireland,Other,2015-05-03,65798.4
359,100000360,Emma,Fisher,Female,44,England,White Collar,2015-05-04,8118.3
360,200000361,Charles,Tucker,Male,45,Scotland,Blue Collar,2015-05-04,68256.88
361,200000362,Joshua,Underwood,Male,52,Scotland,White Collar,2015-05-04,107185.54
362,200000363,Brandon,Johnston,Male,45,Scotland,Blue Collar,2015-05-04,24064.3
363,300000364,Katherine,Howard,Female,34,Wales,White Collar,2015-05-04,5654.34
364,300000365,Dorothy,Butler,Female,28,Wales,Other,2015-05-04,65204.55
365,300000366,Dorothy,Paige,Female,35,Wales,White Collar,2015-05-04,17495.5
366,300000367,Karen,Gray,Female,32,Wales,White Collar,2015-05-04,18897.91
367,400000368,Olivia,Simpson,Female,31,Northern Ireland,Other,2015-05-04,62299.63
368,100000369,Joan,Quinn,Female,38,England,White Collar,2015-05-05,40010.06
369,200000370,Joshua,Bond,Male,62,Scotland,Other,2015-05-05,53342.1
370,200000371,Alan,Kelly,Male,44,Scotland,Other,2015-05-05,6288.73
371,200000372,Thomas,Martin,Male,54,Scotland,Blue Collar,2015-05-05,20205.92
372,200000373,Lucas,Gill,Male,39,Scotland,Blue Collar,2015-05-05,16549.43
373,300000374,John,Underwood,Male,19,Wales,Blue Collar,2015-05-05,94786.37
374,300000375,Molly,Black,Female,44,Wales,Other,2015-05-05,47772.44
375,400000376,Megan,Forsyth,Female,28,Northern Ireland,Other,2015-05-05,44349.72
376,100000377,Samantha,Knox,Female,49,England,Other,2015-05-06,9119.52
377,100000378,Harry,Manning,Male,18,England,White Collar,2015-05-06,311.26
378,100000379,Melanie,Henderson,Female,38,England,Other,2015-05-06,19744.49
379,100000380,Piers,Walker,Male,39,England,White Collar,2015-05-06,48712.33
380,100000381,Kimberly,Bond,Female,41,England,White Collar,2015-05-06,13162.58
381,100000382,Anthony,Chapman,Male,45,England,Other,2015-05-06,53204.35
382,100000383,Jasmine,Oliver,Female,32,England,White Collar,2015-05-06,67428.15
383,200000384,Bella,Bailey,Female,42,Scotland,Other,2015-05-06,12088.72
384,200000385,Joe,Parsons,Male,41,Scotland,Blue Collar,2015-05-06,28710.54
385,200000386,Edward,Marshall,Male,51,Scotland,Other,2015-05-06,36923.01
386,200000387,Christian,Blake,Male,56,Scotland,Blue Collar,2015-05-06,40540.01
387,200000388,Gavin,Sanderson,Male,58,Scotland,Blue Collar,2015-05-06,23001.06
388,200000389,Leonard,Thomson,Male,38,Scotland,Blue Collar,2015-05-06,11418.92
389,200000390,Joseph,Henderson,Male,46,Scotland,Blue Collar,2015-05-06,16431.17
390,200000391,Gavin,Berry,Male,61,Scotland,Blue Collar,2015-05-06,56557.11
391,300000392,Yvonne,Piper,Female,44,Wales,Other,2015-05-06,25290.08
392,300000393,Lily,Lyman,Female,34,Wales,Other,2015-05-06,109225.68
393,300000394,Julia,Scott,Female,42,Wales,Blue Collar,2015-05-06,41572.1
394,300000395,Gavin,Oliver,Male,32,Wales,Other,2015-05-06,4820.58
395,400000396,Fiona,Buckland,Female,32,Northern Ireland,Blue Collar,2015-05-06,23059.56
396,400000397,Madeleine,Kerr,Female,36,Northern Ireland,Other,2015-05-06,61911.69
397,400000398,Nicola,Ferguson,Female,37,Northern Ireland,Other,2015-05-06,36603.02
398,400000399,Amy,Miller,Female,23,Northern Ireland,Other,2015-05-06,20060.1
399,100000400,Jacob,Fisher,Male,35,England,White Collar,2015-05-07,2423.46
400,100000401,Leonard,Paterson,Male,41,England,White Collar,2015-05-07,51459.45
401,100000402,Kylie,McDonald,Female,32,England,White Collar,2015-05-07,13621.48
402,100000403,Ruth,Simpson,Female,39,England,White Collar,2015-05-07,84925.13
403,100000404,Stewart,Bell,Male,38,England,White Collar,2015-05-07,120732.35
404,100000405,Cameron,Blake,Male,36,England,White Collar,2015-05-07,23722.37
405,200000406,Ian,May,Male,39,Scotland,Blue Collar,2015-05-07,39343.24
406,200000407,Charles,Gibson,Male,48,Scotland,Other,2015-05-07,23703.79
407,200000408,Blake,Churchill,Male,55,Scotland,Blue Collar,2015-05-07,26811.22
408,300000409,Stewart,Scott,Male,45,Wales,Other,2015-05-07,19287.92
409,300000410,Andrew,Grant,Male,32,Wales,White Collar,2015-05-07,50621.67
410,300000411,Edward,Dowd,Male,38,Wales,White Collar,2015-05-07,97120.48
411,100000412,Dan,Wright,Male,18,England,White Collar,2015-05-08,6507.7
412,100000413,Boris,Burgess,Male,24,England,Blue Collar,2015-05-08,38590.44
413,200000414,Sebastian,Langdon,Male,45,Scotland,Other,2015-05-08,8313.86
414,200000415,Jake,Miller,Male,45,Scotland,Blue Collar,2015-05-08,35076.06
415,200000416,Gordon,Lee,Male,46,Scotland,Blue Collar,2015-05-08,64383.55
416,200000417,Andrew,Murray,Male,37,Scotland,Blue Collar,2015-05-08,31821.23
417,300000418,Christian,McLean,Male,44,Wales,White Collar,2015-05-08,9667.85
418,400000419,Alison,Kerr,Female,25,Northern Ireland,Other,2015-05-08,1905.46
419,100000420,Samantha,Mackenzie,Female,32,England,White Collar,2015-05-09,4285.6
420,100000421,Kimberly,Wallace,Female,30,England,Other,2015-05-09,5357.39
421,100000422,Brian,Simpson,Male,35,England,White Collar,2015-05-09,8245.73
422,100000423,Wendy,Metcalfe,Female,27,England,White Collar,2015-05-09,60406.61
423,200000424,Keith,Ogden,Male,53,Scotland,Blue Collar,2015-05-09,67540.82
424,200000425,Joshua,Ince,Male,45,Scotland,Other,2015-05-09,34870.84
425,200000426,Andrew,Jackson,Male,55,Scotland,Blue Collar,2015-05-09,40918.44
426,300000427,Dominic,Welch,Male,24,Wales,White Collar,2015-05-09,65526.26
427,300000428,Diana,Bower,Female,49,Wales,White Collar,2015-05-09,20738.67
428,300000429,Trevor,Reid,Male,37,Wales,Other,2015-05-09,34401.95
429,300000430,Amy,Welch,Female,26,Wales,White Collar,2015-05-09,20774.79
430,400000431,Jan,Avery,Female,29,Northern Ireland,White Collar,2015-05-09,743.29
431,400000432,Abigail,Poole,Female,29,Northern Ireland,Other,2015-05-09,4287.78
432,400000433,Rose,Robertson,Female,27,Northern Ireland,White Collar,2015-05-09,23871.79
433,400000434,Penelope,Paterson,Female,27,Northern Ireland,Other,2015-05-09,2437.23
434,100000435,Isaac,Rutherford,Male,35,England,White Collar,2015-05-10,15042.08
435,100000436,Bella,Hemmings,Female,24,England,Other,2015-05-10,77908.67
436,100000437,Sean,Sanderson,Male,31,England,Blue Collar,2015-05-10,6459.02
437,200000438,Colin,Howard,Male,60,Scotland,White Collar,2015-05-10,1860.46
438,300000439,Tim,Miller,Male,26,Wales,Blue Collar,2015-05-10,3209.28
439,300000440,Sally,Mitchell,Female,23,Wales,White Collar,2015-05-10,32658.92
440,400000441,Amy,Murray,Female,21,Northern Ireland,Blue Collar,2015-05-10,60338.07
441,400000442,Dorothy,Duncan,Female,33,Northern Ireland,Other,2015-05-10,72810.9
442,100000443,Justin,Hodges,Male,27,England,White Collar,2015-05-11,107287.71
443,100000444,Melanie,Nash,Female,41,England,Blue Collar,2015-05-11,18907.19
444,100000445,Rose,Hodges,Female,43,England,White Collar,2015-05-11,44996.7
445,100000446,Christian,Abraham,Male,37,England,White Collar,2015-05-11,66791.82
446,200000447,Neil,Coleman,Male,33,Scotland,Blue Collar,2015-05-11,76071.15
447,200000448,Evan,Hart,Male,41,Scotland,Blue Collar,2015-05-11,21536.61
448,400000449,Edward,Buckland,Male,30,Northern Ireland,White Collar,2015-05-11,41273.45
449,400000450,Jake,Cornish,Male,39,Northern Ireland,Blue Collar,2015-05-11,2838.91
450,100000451,Tracey,Thomson,Female,36,England,Blue Collar,2015-05-12,10303.92
451,100000452,Peter,Quinn,Male,40,England,White Collar,2015-05-12,15488.15
452,100000453,Kimberly,Clark,Female,23,England,White Collar,2015-05-12,17253.97
453,100000454,Edward,Hart,Male,26,England,Other,2015-05-12,22143.77
454,100000455,Eric,Henderson,Male,35,England,Blue Collar,2015-05-12,1760.36
455,100000456,Amanda,Ball,Female,51,England,White Collar,2015-05-12,28034.11
456,200000457,Samantha,Mackay,Female,48,Scotland,Blue Collar,2015-05-12,18739.74
457,200000458,Lucas,Tucker,Male,59,Scotland,Blue Collar,2015-05-12,34640.4
458,200000459,Charles,Brown,Male,43,Scotland,Other,2015-05-12,57551.21
459,200000460,Olivia,Turner,Female,54,Scotland,Other,2015-05-12,18720.84
460,200000461,Alan,Grant,Male,52,Scotland,White Collar,2015-05-12,29971.21
461,200000462,Paul,Martin,Male,52,Scotland,Other,2015-05-12,6967.51
462,200000463,Paul,Reid,Male,46,Scotland,Blue Collar,2015-05-12,131848.63
463,200000464,Adam,Dyer,Male,57,Scotland,Blue Collar,2015-05-12,26601.44
464,200000465,Una,Lawrence,Female,42,Scotland,Other,2015-05-12,48457.47
465,300000466,Amy,Davies,Female,39,Wales,White Collar,2015-05-12,83260.18
466,300000467,Angela,Morrison,Female,20,Wales,Other,2015-05-12,1291.01
467,300000468,Jasmine,Allan,Female,45,Wales,Other,2015-05-12,64149.12
468,300000469,Peter,Parsons,Male,38,Wales,Blue Collar,2015-05-12,64271.06
469,400000470,James,White,Male,27,Northern Ireland,White Collar,2015-05-12,14890.26
470,400000471,Joan,Blake,Female,35,Northern Ireland,White Collar,2015-05-12,27867.83
471,400000472,Gabrielle,Hardacre,Female,23,Northern Ireland,Other,2015-05-12,58442.19
472,400000473,James,Kerr,Male,32,Northern Ireland,Other,2015-05-12,36854.57
473,400000474,Harry,Peake,Male,33,Northern Ireland,White Collar,2015-05-12,66642.91
474,100000475,Kevin,James,Male,37,England,White Collar,2015-05-13,101697.71
475,100000476,Donna,Robertson,Female,33,England,White Collar,2015-05-13,30862.64
476,100000477,Chloe,MacLeod,Female,31,England,White Collar,2015-05-13,36911.96
477,100000478,Bernadette,Forsyth,Female,33,England,White Collar,2015-05-13,9069.47
478,200000479,Connor,MacLeod,Male,43,Scotland,Other,2015-05-13,41525.24
479,200000480,Harry,Reid,Male,45,Scotland,Blue Collar,2015-05-13,25671.22
480,200000481,Joan,Gray,Female,48,Scotland,Blue Collar,2015-05-13,74211.7
481,200000482,Justin,Graham,Male,53,Scotland,White Collar,2015-05-13,19032.02
482,200000483,Anthony,Gill,Male,47,Scotland,Other,2015-05-13,18970.24
483,200000484,Ian,Morrison,Male,39,Scotland,Blue Collar,2015-05-13,6572.36
484,200000485,Alan,Murray,Male,54,Scotland,White Collar,2015-05-13,72492.49
485,200000486,Leonard,Churchill,Male,53,Scotland,Blue Collar,2015-05-13,19641.85
486,300000487,Heather,Ross,Female,19,Wales,White Collar,2015-05-13,30972.98
487,400000488,Sue,Morrison,Female,35,Northern Ireland,Other,2015-05-13,38769.69
488,100000489,Kevin,Wright,Male,41,England,White Collar,2015-05-14,80877.94
489,200000490,Abigail,Fisher,Female,58,Scotland,Other,2015-05-14,71689.7
490,200000491,Piers,Jones,Male,46,Scotland,Blue Collar,2015-05-14,14557.62
491,200000492,Julian,Langdon,Male,50,Scotland,Blue Collar,2015-05-14,18144.44
492,200000493,Jacob,Forsyth,Male,49,Scotland,Blue Collar,2015-05-14,127883.17
493,300000494,Jonathan,White,Male,41,Wales,White Collar,2015-05-14,74390.3
494,300000495,Stephen,Poole,Male,40,Wales,White Collar,2015-05-14,8257.16
495,300000496,Julia,Chapman,Female,41,Wales,Other,2015-05-14,21688.92
496,400000497,Anna,Chapman,Female,26,Northern Ireland,White Collar,2015-05-14,5789.63
497,100000498,Emma,Lewis,Female,37,England,Blue Collar,2015-05-15,9178.75
498,100000499,Deirdre,Greene,Female,42,England,Other,2015-05-15,36354.73
499,100000500,Grace,Stewart,Female,32,England,Other,2015-05-15,44609.05
500,100000501,Victoria,Johnston,Female,42,England,White Collar,2015-05-15,47360.61
501,100000502,Pippa,Johnston,Female,18,England,White Collar,2015-05-15,58142.21
502,200000503,Warren,Lyman,Male,51,Scotland,Blue Collar,2015-05-15,920.31
503,200000504,Jason,Lyman,Male,51,Scotland,White Collar,2015-05-15,16320.71
504,200000505,Brandon,Peake,Male,42,Scotland,Blue Collar,2015-05-15,35821.21
505,200000506,Harry,Payne,Male,53,Scotland,Blue Collar,2015-05-15,15708.72
506,200000507,Isaac,Gill,Male,51,Scotland,Blue Collar,2015-05-15,85973.68
507,200000508,Bella,Gibson,Female,47,Scotland,Other,2015-05-15,15438.53
508,300000509,Wendy,Rampling,Female,31,Wales,White Collar,2015-05-15,54685.83
509,300000510,Peter,Scott,Male,27,Wales,White Collar,2015-05-15,36638.21
510,300000511,Felicity,Wallace,Female,51,Wales,Blue Collar,2015-05-15,40918.08
511,300000512,Jasmine,Marshall,Female,57,Wales,White Collar,2015-05-15,45944.18
512,400000513,Amy,Wilkins,Female,20,Northern Ireland,Other,2015-05-15,4672.75
513,400000514,Michael,Henderson,Male,35,Northern Ireland,Other,2015-05-15,63602.12
514,400000515,Amanda,Mackenzie,Female,26,Northern Ireland,White Collar,2015-05-15,93357.28
515,400000516,Hannah,Oliver,Female,29,Northern Ireland,Other,2015-05-15,23358.95
516,400000517,Carol,Rutherford,Female,37,Northern Ireland,Other,2015-05-15,6456.6
517,100000518,Penelope,Metcalfe,Female,35,England,Blue Collar,2015-05-16,64233.87
518,100000519,Alexander,Duncan,Male,19,England,White Collar,2015-05-16,70407.91
519,100000520,Joan,Clarkson,Female,42,England,White Collar,2015-05-16,29385.08
520,100000521,Sonia,Vance,Female,23,England,Blue Collar,2015-05-16,27124.28
521,200000522,Benjamin,Sutherland,Male,41,Scotland,White Collar,2015-05-16,33345.11
522,200000523,Adam,Gill,Male,50,Scotland,Blue Collar,2015-05-16,92328.66
523,300000524,Brandon,Clark,Male,31,Wales,White Collar,2015-05-16,145995.97
524,300000525,Luke,Mathis,Male,23,Wales,Blue Collar,2015-05-16,56584.82
525,300000526,Yvonne,Metcalfe,Female,40,Wales,Other,2015-05-16,57702.39
526,300000527,Mary,Stewart,Female,32,Wales,White Collar,2015-05-16,43353.84
527,300000528,Victoria,Welch,Female,30,Wales,Other,2015-05-16,34170.61
528,300000529,Amelia,Nolan,Female,24,Wales,White Collar,2015-05-16,51952.49
529,300000530,Chloe,Hill,Female,36,Wales,White Collar,2015-05-16,73513.79
530,300000531,Felicity,Vaughan,Female,23,Wales,White Collar,2015-05-16,51109.71
531,200000532,Frank,Parr,Male,53,Scotland,Blue Collar,2015-05-17,9531.85
532,200000533,Abigail,Gibson,Female,56,Scotland,Other,2015-05-17,20740.75
533,200000534,Sebastian,Thomson,Male,62,Scotland,Blue Collar,2015-05-17,6273.93
534,200000535,Ryan,Marshall,Male,46,Scotland,Blue Collar,2015-05-17,399.51
535,200000536,Simon,Brown,Male,47,Scotland,Blue Collar,2015-05-17,18486.67
536,200000537,Rebecca,Simpson,Female,50,Scotland,Other,2015-05-17,12726.77
537,200000538,Robert,Burgess,Male,44,Scotland,Blue Collar,2015-05-17,61035.44
538,300000539,Julia,Allan,Female,23,Wales,Blue Collar,2015-05-17,80752.64
539,400000540,Fiona,Baker,Female,31,Northern Ireland,Other,2015-05-17,121133.06
540,400000541,Victoria,Kerr,Female,30,Northern Ireland,Blue Collar,2015-05-17,6133.35
541,100000542,Anne,Sharp,Female,31,England,White Collar,2015-05-18,57538.47
542,100000543,Chloe,Dickens,Female,35,England,White Collar,2015-05-18,46422.42
543,100000544,Ian,Ince,Male,29,England,White Collar,2015-05-18,73217.9
544,100000545,Julia,Ellison,Female,36,England,Blue Collar,2015-05-18,88072.23
545,100000546,Donna,Johnston,Female,24,England,Blue Collar,2015-05-18,10816.33
546,100000547,Sue,Baker,Female,40,England,White Collar,2015-05-18,7924.91
547,200000548,Emily,King,Female,63,Scotland,Other,2015-05-18,10013.03
548,200000549,Frank,Poole,Male,55,Scotland,Other,2015-05-18,35657.25
549,300000550,Fiona,Young,Female,34,Wales,Blue Collar,2015-05-18,2872.93
550,300000551,Cameron,Knox,Male,35,Wales,Other,2015-05-18,7709.87
551,300000552,Bernadette,Ferguson,Female,38,Wales,White Collar,2015-05-18,40078.58
552,300000553,Zoe,Ferguson,Female,33,Wales,Blue Collar,2015-05-18,53715.28
553,400000554,Carol,Marshall,Female,26,Northern Ireland,Other,2015-05-18,32940.49
554,400000555,Zoe,Murray,Female,38,Northern Ireland,Other,2015-05-18,14606.14
555,400000556,Irene,Oliver,Female,38,Northern Ireland,Other,2015-05-18,28388.7
556,400000557,Lisa,Buckland,Female,23,Northern Ireland,Other,2015-05-18,21191.04
557,100000558,Jan,Sanderson,Female,42,England,Other,2015-05-19,26577.07
558,100000559,Grace,Mills,Female,34,England,White Collar,2015-05-19,15376.5
559,100000560,Jacob,King,Male,34,England,Other,2015-05-19,46243.31
560,100000561,Lillian,Metcalfe,Female,30,England,White Collar,2015-05-19,65904.54
561,100000562,Brandon,MacDonald,Male,27,England,White Collar,2015-05-19,23502.2
562,100000563,Joanne,Mackenzie,Female,52,England,Blue Collar,2015-05-19,76378.23
563,100000564,Leonard,Paige,Male,27,England,White Collar,2015-05-19,12420.86
564,100000565,Grace,Scott,Female,31,England,Other,2015-05-19,21282.52
565,100000566,Diane,Berry,Female,36,England,White Collar,2015-05-19,7483.28
566,100000567,Alison,James,Female,26,England,White Collar,2015-05-19,27284.36
567,100000568,Oliver,Hudson,Male,35,England,White Collar,2015-05-19,66567.28
568,100000569,Gabrielle,Skinner,Female,39,England,White Collar,2015-05-19,73357.86
569,100000570,Nicola,Hill,Female,34,England,Other,2015-05-19,35679.31
570,100000571,Connor,Harris,Male,31,England,White Collar,2015-05-19,79744.7
571,100000572,David,Stewart,Male,51,England,White Collar,2015-05-19,72742.52
572,100000573,Sam,Howard,Male,35,England,White Collar,2015-05-19,45176.14
573,100000574,Dylan,Marshall,Male,25,England,Other,2015-05-19,8518.46
574,100000575,Michael,Davidson,Male,20,England,White Collar,2015-05-19,3115.49
575,100000576,Madeleine,Hamilton,Female,26,England,White Collar,2015-05-19,55006.43
576,100000577,Yvonne,Randall,Female,43,England,Other,2015-05-19,82248.75
577,100000578,Nathan,Davidson,Male,33,England,Blue Collar,2015-05-19,126150.99
578,200000579,James,Glover,Male,47,Scotland,Other,2015-05-19,44263.92
579,200000580,Charles,Arnold,Male,52,Scotland,Other,2015-05-19,22436.69
580,200000581,Alexander,Hill,Male,46,Scotland,Blue Collar,2015-05-19,14605.89
581,200000582,Rebecca,Clarkson,Female,42,Scotland,Blue Collar,2015-05-19,24087.99
582,200000583,Joanne,Mills,Female,56,Scotland,Other,2015-05-19,46034.1
583,200000584,Alan,Metcalfe,Male,44,Scotland,Blue Collar,2015-05-19,60464.54
584,200000585,Julian,Russell,Male,58,Scotland,Other,2015-05-19,54739.91
